	V350166995_163.27	V350166995_164_1	V350166995_166.87	V350166995_168.28	V350166995_169_4	V350166995_57_4	V350166995_72.48	V350166995_86.77	V350174473_26_1	V350174473_37.114	V350174473_42.57	V350174473_52.35	V350174473_66.56	V350174473_72.72_sub	V350181201_19_1	V350181201_30_2	V350181201_31.45	V350181201_44_2	V350181262_107.4	V350181262_108_1	V350181262_110_3	V350181262_117_2	V350181262_130_7	V350181262_134_29	V350181262_140_9	V350181262_142_6	V350181262_145_2	V350181262_149_1	V350181262_150_0	V350181262_158_8	V350181262_160_0	V350181262_98.46	V350181262_99.39	V350181321_113_0	V350181321_126_25	V350181321_132_0	V350181321_139_33	V350181323_162_0	V350181323_32_0	V350181323_34_8	V350181323_49_5	V350181323_51.95
V350181262_99.39	0.8910444929466215	0.7911438058146286	0.8391128531537624	0.7997379920279098	0.9081240211157859	0.9000124178669352	0.7988449880376554	0.848146024493566	0.8590845716873236	0.8171960697000138	0.8143967878315729	0.7799415668702134	0.8874938248924411	0.8306202950040186	0.8022420112975528	0.8905853626122381	0.8062400833710931	0.7858483222198936	0.8062325665024882	0.82265512035559	0.8458365417834162	0.8036509731488434	0.794921483300675	0.8391311943131582	0.8666044470396016	0.8429690067480433	0.8653719812631526	0.8025486995366301	0.845082449524979	0.8838343125808628	0.8052962653490698	0.8034675615548853	1.0	0.9349832960145863	0.7592924281379845	0.8274142002066838	0.8133907301375015	0.9130388504843719	0.9174359179434569	0.8666435347563467	0.864851813955698	0.9187673057107455
V350181321_113_0	0.890464355230315	0.7973167256898966	0.8332331927416677	0.793033827580703	0.9267817794859753	0.9126561815666885	0.7878515889780003	0.830252072969473	0.8416941596763203	0.7952784772154736	0.8016167992184592	0.7711677419564994	0.88176855885498	0.8245217015865646	0.8126108443821128	0.8802920650450899	0.8146295484138056	0.7864814050914458	0.8064223631067254	0.8038179180489671	0.8425011082587411	0.8070548923441753	0.7889336403982447	0.8321487722980623	0.8428336599130746	0.8386843154958706	0.8455965334081155	0.8033198308872673	0.8444730240790496	0.8715183870267542	0.8082968528413029	0.7956758808843208	0.9208076948247796	1.0	0.7491307905223666	0.8114254443177346	0.8105062632535752	0.9161759580256441	0.9153524262796946	0.870210093875512	0.8577813089387101	0.9115939707170945
V350181321_126_25	0.9314752116217683	0.9067336965633798	0.9463108600456533	0.9244476026779597	0.9394949755583346	0.9374849001627702	0.9380588340069059	0.959683854684581	0.9689134726582322	0.9108072452333058	0.9176010984279739	0.8963509831370993	0.9109353254600713	0.9140533134877441	0.950237284490082	0.9231731484098821	0.9429101993309208	0.8938177578940175	0.9141205276009154	0.9319277866504556	0.9671916711258252	0.9114274821331818	0.9289076324986212	0.9259920336339422	0.9707114501855669	0.9672450690046225	0.968728633847011	0.8894454798322187	0.9466704555511203	0.9205712154066696	0.9147194800316205	0.9313265937493115	0.9432548583667941	0.9453526855212212	1.0	0.9862524733860117	0.9399210383534932	0.9237355064900827	0.9411876509750341	0.9122075392577097	0.9302735726429597	0.9371055138350917
V350181321_132_0	0.8299734784928361	0.7834338779392093	0.8667058432370157	0.8150524630979904	0.8188010423029638	0.8141709902651377	0.823066752236544	0.8710535146796156	0.8936949949353973	0.8229776770871189	0.7975643513829072	0.7741805782152494	0.8089662797980345	0.7882949686458567	0.8415724238183238	0.8081797586001593	0.8608312134169444	0.7742037748687456	0.7920583937090676	0.8604897586774815	0.8845057179750868	0.7956544935783931	0.817764615824757	0.7982438586859869	0.917672911721269	0.878574488320485	0.9104210192609546	0.7936530863147476	0.8574086245157698	0.7962294612963836	0.7973255804962538	0.825142388791377	0.850572416086106	0.8475339637668272	0.8159639369360313	1.0	0.8350993203380526	0.8296168686064224	0.8471587965576166	0.8016163428156098	0.8078503661205143	0.8312310464010392
V350181321_139_33	0.8998672066273711	0.8540441509937762	0.9586179977314041	0.8995213799368204	0.9151100785379888	0.9128475974387084	0.9198069349461947	0.9552643620839422	0.9621761399286809	0.8756185728636114	0.8666522175881748	0.842148120493085	0.8782785168587115	0.870438985878517	0.9445552848806813	0.8859923544445014	0.9351106152827541	0.8453485460841242	0.8621031358463632	0.9021891373050861	0.9792181259386664	0.8767073494286556	0.8751409379648745	0.8790934856510799	0.9682022889106833	0.9753953481893867	0.9667411881287006	0.8641981389903967	0.9614094102228137	0.8814222105663303	0.8622838625648043	0.8778949821498394	0.9197077390781783	0.9306352510182014	0.8555422803703268	0.9184423123372143	1.0	0.908590667910918	0.9101251464582829	0.8707776786196555	0.8844143927769101	0.9301552381363271
V350181323_162_0	0.9113633653236588	0.814514904060407	0.8499874465694612	0.8116194553066489	0.9456241879499621	0.9359793872670554	0.8106471921114242	0.8580806432377808	0.8566385679046441	0.8407145412662645	0.8315069138018693	0.8034638053213992	0.9085171887847652	0.8580420414388742	0.8413572769098475	0.9219713279646495	0.8434662532403543	0.8126061549469932	0.8235213628004193	0.8434546413171059	0.8664123550863362	0.840942072194779	0.8171351188496037	0.8658804034672575	0.87610485880529	0.8624464125433878	0.8761666844506932	0.822243109735813	0.8655326734413347	0.9015902058134937	0.8233399657291346	0.8287118924924208	0.9530520527997288	0.9710737576811304	0.7760976405827302	0.8423081992731564	0.8387505570584801	1.0	0.9386300441253084	0.88333845931747	0.8883974918245784	0.9338299261230613
V350181323_32_0	0.9019239253927405	0.8182829156475016	0.8438321399154838	0.8255659100368337	0.9326919832067423	0.9216959365465833	0.8278184888317837	0.8682671047878783	0.8677780930228489	0.8330860673205155	0.8263636397723736	0.8048855556236041	0.9094956398273679	0.8640159833417282	0.8389798308425501	0.9166158386067446	0.841476759286224	0.8148567086164811	0.8285206034873882	0.8415773738474633	0.8592239805120219	0.8237485985828971	0.8227758870017235	0.8722048212497954	0.8768109058685162	0.8555999815019192	0.8793175208072163	0.8095213246625662	0.8580431655215771	0.9177194741045617	0.8261955322135328	0.8307750570878272	0.9535779412885913	0.9659182234843136	0.7871064627044944	0.8560564966384737	0.836580079816719	0.9345842868802362	1.0	0.893315755990316	0.8877900792792748	0.9304553402584482
V350181323_34_8	0.9166629161228378	0.8576320233100466	0.8617922932158496	0.8411096275626633	0.956394677228198	0.9498390599970329	0.8473121936014055	0.8839805105073569	0.8813207915147696	0.8464557360817319	0.8494851753504258	0.8303810719220953	0.9183138221708814	0.8891299238389566	0.8513014387086127	0.9360657295307819	0.850204279620545	0.8415573591504102	0.863444532790588	0.8480082945360411	0.8809477374219262	0.8434252966680169	0.8484766957875559	0.8958598996854544	0.8850426645196887	0.8794825249661201	0.8825736398444441	0.8109529215069519	0.87517923432231	0.9261986321349929	0.8648180652861331	0.8507366901534056	0.9606762980632192	0.9794860254736937	0.8136653148039799	0.863872594859588	0.8535677673262623	0.9379069965144946	0.9527544827333296	1.0	0.9207265053432748	0.9271014297073076
V350181323_49_5	0.8721616763958859	0.8341596505858475	0.8321887379685796	0.8191393353667592	0.9185890283854573	0.9139468643735411	0.8199332853536219	0.8590335769128736	0.8471963601423145	0.8280669888161577	0.8385289141226631	0.8214421711200216	0.8751350222699481	0.8740980004645654	0.8307664822367177	0.9075502041676345	0.8177104157860866	0.823233794471671	0.835247761898778	0.8203201059107704	0.8499878781416874	0.8245433994260205	0.845925786302427	0.8933847655531058	0.8519873501110007	0.8476425206864907	0.857205461055833	0.7960373581710845	0.8433154615254755	0.8835206826827513	0.8405001440660648	0.8415032119751267	0.9127334092377446	0.9191189630289668	0.7897942838139554	0.8290475265697171	0.8252392956375273	0.8980856348997821	0.9013049085275686	0.8765188815396157	1.0	0.8861075253257987
V350181323_51.95	0.920743924145479	0.7944233339065893	0.8519094587836077	0.8012446743410038	0.912611184810622	0.9030929081759462	0.8161072964946514	0.8448620570002753	0.8657775933095564	0.807095227127848	0.8139907059616388	0.7859730756071904	0.8664029081698693	0.8220049453958534	0.8259698305329882	0.8648745632974816	0.8359420529408941	0.7862796561193652	0.8141954980976208	0.8098368286752744	0.8593758640617755	0.8183241561743614	0.7925191316570358	0.8285567745177813	0.864506605913692	0.8578171345994795	0.8666490233481265	0.8059284588753691	0.8532478999690685	0.8672163036417146	0.8128600953711508	0.8030422266799792	0.928576463732042	0.9354373041333373	0.7623311300454371	0.8172761916684239	0.831321468353538	0.9041296303836176	0.9047339798768937	0.8452980758654595	0.8486944653254098	1.0
