	V350166995_163.27	V350166995_164_1	V350166995_166.87	V350166995_168.28	V350166995_169_4	V350166995_57_4	V350166995_72.48	V350166995_86.77	V350174473_26_1	V350174473_37.114	V350174473_42.57	V350174473_52.35	V350174473_66.56	V350174473_72.72_sub	V350181201_19_1	V350181201_30_2	V350181201_31.45	V350181201_44_2	V350181262_107.4	V350181262_108_1	V350181262_110_3	V350181262_117_2	V350181262_130_7	V350181262_134_29	V350181262_140_9	V350181262_142_6	V350181262_145_2	V350181262_149_1	V350181262_150_0	V350181262_158_8	V350181262_160_0	V350181262_98.46	V350181262_99.39	V350181321_113_0	V350181321_126_25	V350181321_132_0	V350181321_139_33	V350181323_162_0	V350181323_32_0	V350181323_34_8	V350181323_49_5	V350181323_51.95
V350174473_52.35	0.7231357841679886	0.8552234042346415	0.6989261108369546	0.6839217165310743	0.7210170568385748	0.7181140400901489	0.6899081619485438	0.7238749930907495	0.7204192725213939	0.8299899800095398	0.842197247461153	1.0	0.6982937816088587	0.6950588860604477	0.688076222956806	0.707562828494017	0.6879135343459053	0.817948228074573	0.8213152030058767	0.6821479018028904	0.7062156999470067	0.8243236266751024	0.6960492133214377	0.7126933841107375	0.7102505616493883	0.7044548959794354	0.7119918368686325	0.7945744118179636	0.7032543304073301	0.7031545765360142	0.8641285980436497	0.6993115212600292	0.7205508799659655	0.7239995574794366	0.6659155188607199	0.6947427814981196	0.6883031138688871	0.7114703715588375	0.7164751478162916	0.692150384319009	0.7174597813834864	0.7195459884375098
V350174473_66.56	0.920438994698362	0.8218509598184606	0.8610770355394881	0.8354381172325147	0.9604393875052516	0.9494656896525104	0.8464526714888367	0.8808055962120797	0.8853169492857056	0.8338393375992781	0.8294882114004161	0.8102565628534485	1.0	0.8767366231915386	0.8390024536329168	0.9443067258886213	0.8472270929258403	0.8163576850884947	0.8257110831558019	0.8509517878041922	0.8803136238914343	0.8367378837721532	0.83429465050774	0.8868060927223238	0.8914022027709076	0.8770532395130474	0.8859179398795314	0.8132827255283746	0.8857825851250763	0.930000878802104	0.830077991427151	0.8464405009184556	0.9789076078592782	0.985277368653589	0.7997101358898769	0.8582988465362901	0.8470665826464373	0.9584079896423171	0.9619301273367492	0.9112288522623027	0.8994003341264041	0.9413104389269152
V350174473_72.72_sub	0.9068405383170737	0.8585499452850663	0.8730982931713662	0.8655066268643298	0.9481658851422454	0.9452672344530394	0.8652976444383063	0.8924777721618942	0.8907813011329062	0.850929500269466	0.8604947871543085	0.8428348060965926	0.9160256631973626	1.0	0.8691299278908087	0.9350664641176325	0.8536720594227906	0.8493273201431414	0.8555881990460195	0.8630391923268069	0.8928011952924364	0.8484228948819583	0.8702848457013151	0.9491520693749014	0.8935124840522519	0.8898068674797395	0.8917551554779218	0.8182998972928583	0.8796173502975524	0.9255084626807341	0.8658354075617752	0.8751225854927389	0.9431188417425993	0.9508026177503381	0.8337192307515859	0.8687241616269704	0.8719557350137697	0.9340345883271957	0.9436172393333341	0.9110970685399057	0.9422652673466155	0.9227184835024583
V350181201_19_1	0.8729752971384911	0.8256343355654021	0.9424361134251029	0.8743636593478693	0.8965822014907405	0.8932045122739971	0.8958036853103039	0.9381239531522779	0.9438929080184273	0.8310070399731815	0.8298728506935797	0.806136880937453	0.8470227490590029	0.8394686011666617	1.0	0.8688331242610804	0.9353943021154293	0.8082998523690743	0.8251270133181575	0.8894592517608445	0.9572251709565863	0.8415188401757058	0.8506088971685386	0.8504139873014428	0.9514849536187912	0.9555550927093605	0.9486788656072837	0.8222845019353853	0.9364284187732796	0.8523804312858068	0.8288254954933539	0.8542292194275548	0.8818954641991715	0.907335695834514	0.8452281707239948	0.9048056948957078	0.9286689798728456	0.8873706901958078	0.8875565014931182	0.8449508793954109	0.8602372985265823	0.8978108848624575
V350181201_30_2	0.9135098379168323	0.8305183155636384	0.8517485855756459	0.8360236139244981	0.9707033250199606	0.9653433596935812	0.8406140426007269	0.8786712760188141	0.8670592240886299	0.8413038114762565	0.8328042388217824	0.8155473776835661	0.9378578233882413	0.8888828163646246	0.8542204479176009	1.0	0.8435631483205904	0.8241536355709954	0.8331630128412278	0.846825452373586	0.873463627201418	0.834998652077691	0.850006868970766	0.8964782857552794	0.8793647778731181	0.8698850799936381	0.8802450050476304	0.8080013419460174	0.873833298522462	0.9366826742714228	0.836159211945405	0.8465101358209521	0.9747830197909109	0.9762672583683795	0.8046409500507498	0.8510202798615984	0.8481692678207022	0.9650979372410579	0.9624201023040878	0.9221476021146108	0.9265779518180146	0.9329399401619116
V350181201_31.45	0.8680706503555409	0.791377332928671	0.9081183944543139	0.8462143416530428	0.8675161001550233	0.8603101878095899	0.8728333796107342	0.9149356343944907	0.9150350160721313	0.8110699438503142	0.7954199769199137	0.784052553391094	0.8318333383272551	0.8022942385056375	0.9102763602855994	0.8341820183305849	1.0	0.7743187874162977	0.7917385606087284	0.8732286503684414	0.9379875967489945	0.8164803637253717	0.8105365537808327	0.8131191935437149	0.9393647543247976	0.9295378229564792	0.9498459128260988	0.7903163666207504	0.9132397969521763	0.8230115950765065	0.7998886085626914	0.8222222185655175	0.8628137520651386	0.8846902802170317	0.8159264426452946	0.9003062570347613	0.8936817014998845	0.8652457976025846	0.8660713333723359	0.8208341798593747	0.8241850394428563	0.8849672876493632
V350181201_44_2	0.7444947548945735	0.8821206509025761	0.7388203755920482	0.7230958680120547	0.7709337437625818	0.7672322029284683	0.7252307212525912	0.7563957598619109	0.7483778867674489	0.859773645941927	0.89190526121712	0.865990917987474	0.7462346358297709	0.7424275790384584	0.7319748351679225	0.7583696392528512	0.7207573519276311	1.0	0.8787473653704377	0.7295438778476133	0.7512559919648713	0.8546876623346378	0.7382428517224725	0.7504215794908156	0.7605819654446148	0.7480636197117967	0.7533118714780307	0.8234768605808007	0.7606290808458529	0.7497066429680812	0.8917693674184773	0.7412183353216416	0.7670896293322733	0.7790934360224842	0.7005169887572092	0.7340186690304722	0.7288701152771605	0.7587342650201433	0.7658748755468703	0.7397465899605794	0.7592813602289585	0.7603953132785548
V350181262_107.4	0.7254681184547063	0.8666609024832689	0.7147983747927326	0.6974622125005697	0.7395614957359092	0.7359574355908538	0.7055063018886556	0.7285508031766057	0.7301316824211087	0.8204238191255886	0.8490600399427467	0.8250319421225547	0.715110389438186	0.7090110794606614	0.7080104911337818	0.7263105951644366	0.6977385740555684	0.8341189010930149	1.0	0.700641847372367	0.7264685853622009	0.8191529095827268	0.7088441538561417	0.7206026092633601	0.7295864686647581	0.7229355539113845	0.7288773209860957	0.7906493155720895	0.7207187060553595	0.7215832149886667	0.8988334797332284	0.7129901876273427	0.7447383818326466	0.7569745847495156	0.6795957117904026	0.7106206307761037	0.7048907953348313	0.7294364216247036	0.7378615191541575	0.7205471586561206	0.730107344260747	0.7441479332357245
V350181262_108_1	0.855945979984899	0.8043427729077154	0.9112079846302025	0.8545296681375246	0.8523922663657746	0.8480234040367739	0.8426276149060303	0.9090908574342002	0.9114332117546451	0.8362600194022173	0.8172270198223228	0.7789952709811483	0.8372602353404741	0.8126597078749932	0.8669006323908762	0.8387795638040666	0.8747812208507405	0.7851537582420861	0.7963282207145955	1.0	0.9089028009678184	0.8147863890880135	0.8133413514881677	0.8190390763951544	0.9951864924117748	0.9066168220111211	0.9241276996558464	0.805989213763116	0.898487476787012	0.8280628800978204	0.8108274725781629	0.8211777517990704	0.8831510814786321	0.8756789958758445	0.8090162328480065	0.9027456271254248	0.8635914958525381	0.8681954639018379	0.8687198194424224	0.8218766838549773	0.8291691673803385	0.8592493083269738
V350181262_110_3	0.8752431053268382	0.8141476232687443	0.9457020574491921	0.8770414184586094	0.8838665149216263	0.8791794550417636	0.8926096228651269	0.9494432581173154	0.9569793881405353	0.8273280195488328	0.8141191631226309	0.7938279989455985	0.8526945086977556	0.8275170429993013	0.918268518963763	0.8516967984133228	0.9250928894931717	0.7971208415192762	0.8125603168646255	0.8945481210751953	1.0	0.8383990954462935	0.8351962855296857	0.8380757512121553	0.9570143455042194	0.9837958216052193	0.9584991598086371	0.8202747710259939	0.9573300500829267	0.8417232232972837	0.8164165288190214	0.8438137841956109	0.8932169986891862	0.9032218751495673	0.8266100040720096	0.9130332165990914	0.9245038304716721	0.8773876873239012	0.8729434194312732	0.8400674579736246	0.8454312428663713	0.8974643173238139
